id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
"#meta +id","#meta +code","#loc +airport +type","#loc +airport +name","#geo +lat","#geo +lon","#geo +elevation +ft","#region +continent +code","#country +name","#country +code +iso2","#adm1 +name","#adm1 +code +iso","#adm1 +code +local","#loc +municipality +name","#status +scheduled","#loc +airport +code +gps","#loc +airport +code +iata","#loc +airport +code +local","#meta +url +airport","#meta +url +wikipedia","#meta +keywords","#meta +score","#date +updated"
324808,IT-0528,closed,"Dune Aeroclub Città Bianca ""Francesco Santoro""",40.772189,17.637754,,EU,Italy,IT,Apulia,IT-75,75,Fasano,0,,,,,,"BAFAS, BAFAS",0,2020-10-27T05:08:17+00:00
337270,IT-0616,heliport,"Helipad Masseria del Cardinale",40.801994,17.443864,,EU,Italy,IT,Apulia,IT-75,75,Fasano,0,,,,https://www.masseriarelaisdelcardinale.it/,,,0,2020-11-13T15:53:24+00:00
340376,IT-0654,heliport,"Isola Formica Heliport",37.989091,12.424335,,EU,Italy,IT,Sicily,IT-82,82,"Favignana (TP)",0,,,,,,,0,2021-01-28T14:44:16+00:00
340377,IT-0655,heliport,"Levanzo Heliport",37.992772,12.338437,,EU,Italy,IT,Sicily,IT-82,82,"Favignana (TP)",0,,,,,,,0,2021-01-28T14:45:28+00:00
340378,IT-0656,heliport,"Marettimo Heliport",37.970069,12.070802,,EU,Italy,IT,Sicily,IT-82,82,"Favignana (TP)",0,,,,,,,0,2021-01-28T14:46:55+00:00
340379,IT-0657,heliport,"Favignana Heliport",37.914543,12.318392,,EU,Italy,IT,Sicily,IT-82,82,"Favignana (TP)",0,,,,,,,0,2021-01-28T14:48:53+00:00
340373,IT-0651,heliport,"Filicudi Porto Heliport",38.557854,14.582586,,EU,Italy,IT,Sicily,IT-82,82,"Filicudi Porto (ME)",0,,,,,,,0,2021-01-28T14:37:10+00:00
337039,IT-0572,heliport,"Alidaunia Foggia Heliport",41.423977,15.533971,278,EU,Italy,IT,Apulia,IT-75,75,Foggia,0,,,,https://alidaunia.it/,https://en.wikipedia.org/wiki/Alidaunia,,0,2021-01-27T17:43:55+00:00
337133,IT-0582,heliport,Eliporto,41.424399,15.639499,,EU,Italy,IT,Apulia,IT-75,75,Foggia,0,,,,,,,0,2020-11-09T04:50:03+00:00
340345,IT-0624,closed,"Celone Airfield",41.551111,15.558889,,EU,Italy,IT,Apulia,IT-75,75,"Foggia (FG)",0,,,,,https://en.wikipedia.org/wiki/Foggia_Airfield_Complex#Celone_Airfield_(Foggia_#1),,0,2021-01-28T13:41:00+00:00
340361,IT-0640,closed,"Tortorella Airfield",41.484722,15.652778,,EU,Italy,IT,Apulia,IT-75,75,"Foggia (FG)",0,,,,,https://en.wikipedia.org/wiki/Tortorella_Airfield,,0,2021-01-28T13:55:53+00:00
340397,IT-0673,heliport,"Follonica Heliport",42.920684,10.764557,,EU,Italy,IT,Tuscany,IT-52,52,"Follonica (LI)",0,,,,,,,0,2021-01-28T15:38:44+00:00
337218,IT-0609,heliport,"Heliport Military",40.244985,18.136781,,EU,Italy,IT,Apulia,IT-75,75,Galatina,0,,,,,,,0,2020-11-12T07:09:28+00:00
331692,IT-0541,closed,"Aviosuperficie Santa Lucia",42.3583333,12.4277778,,EU,Italy,IT,Lazio,IT-62,62,"Gallese (VT)",0,,,,,,"VTGAL, VTGAL",0,2019-07-18T02:28:08+00:00
337221,IT-0611,heliport,"Gallipoli Heliport",40.056785,17.982012,,EU,Italy,IT,Apulia,IT-75,75,Gallipoli,0,,,,,,,0,2021-01-27T17:40:05+00:00
337222,IT-0612,heliport,"Heliport turistic gallipoli",40.023905,18.022041,,EU,Italy,IT,Apulia,IT-75,75,Gallipoli,0,,,,,,,0,2020-11-12T07:23:46+00:00
337272,IT-0618,heliport,"Helipad  Salento Helicopters",40.067439,18.002,,EU,Italy,IT,Apulia,IT-75,75,Gallipoli,0,,,,https://www.facebook.com/salentohelicopters,https://www.pleis.it/Salento/Divertiti/Gallipoli_68/Salento_Helicopters,,0,2020-11-14T05:55:52+00:00
340398,IT-0674,heliport,"Gorgona Heliport",43.425819,9.900663,,EU,Italy,IT,Tuscany,IT-52,52,"Gorgona Scalo (LI)",0,,,,,,,0,2021-01-28T15:39:36+00:00
337196,IT-0602,heliport,"Eliporto di Grottaglie",40.520956,17.39846,,EU,Italy,IT,Apulia,IT-75,75,Grottaglie,0,,,,,,,0,2020-11-11T13:02:00+00:00
337197,IT-0603,heliport,"Eliporto militare marina italiana",40.515606,17.408025,,EU,Italy,IT,Apulia,IT-75,75,Grottaglie,0,,,,,,,0,2020-11-11T13:05:21+00:00
319488,IT-0296,closed,"Campo di Volo Elio Zambrini",44.4323333,11.71815,,EU,Italy,IT,Emilia-Romagna,IT-45,45,"Imola (BO)",0,,,,,,"BO03, BO03",0,2016-07-15T05:51:54+00:00
321452,IT-0510,closed,"Campo di Volo ""Amanti Volo Ultraleggero""",44.326615,11.659263,,EU,Italy,IT,Emilia-Romagna,IT-45,45,"Imola (BO)",0,,,,,,"BOIML, BOIML",0,2017-09-21T12:32:20+00:00
337054,IT-0575,closed,"Giannutri Airfield",42.254584,11.116147,46,EU,Italy,IT,Tuscany,IT-52,52,"Isola del Giglio (GR)",0,,,,,https://it.wikipedia.org/wiki/Aviosuperficie_ed_elisuperficie_di_Giannutri,"Aviosuperficie di Giannutri, GRXX",0,2021-01-28T15:29:12+00:00
337056,IT-0576,heliport,"Giannutri Heliport",42.25347,11.100215,,EU,Italy,IT,Tuscany,IT-52,52,"Isola del Giglio (GR)",0,,,,,,,0,2021-01-28T15:28:59+00:00
340392,IT-0668,heliport,"Giglio Heliport",42.365898,10.913201,,EU,Italy,IT,Tuscany,IT-52,52,"Isola del Giglio (GR)",0,,,,,,,0,2021-01-28T15:28:47+00:00
354251,IT-0694,heliport,"Ospedale di Jesolo Helipad",45.509314,12.658936,,EU,Italy,IT,Veneto,IT-34,34,Jesolo,0,,,,,,,0,2022-05-03T08:39:59+00:00
336966,IT-0560,closed,"Campo di volo La Fenice",40.377356,18.11211,,EU,Italy,IT,Apulia,IT-75,75,Lecce,0,,,,,,,0,2020-10-24T10:38:47+00:00
340348,IT-0627,closed,"Lesina Airfield",41.863333,15.311389,,EU,Italy,IT,Apulia,IT-75,75,"Lesina (FG)",0,,,,,https://en.wikipedia.org/wiki/Foggia_Airfield_Complex#Lesina_Airfield,,0,2021-01-28T13:44:11+00:00
340342,IT-0621,closed,"Biferno Airfield",41.964724,15.054531,,EU,Italy,IT,Apulia,IT-75,75,"Lido Campomarino (CB)",0,,,,,https://en.wikipedia.org/wiki/Foggia_Airfield_Complex#Biferno_Airfield,,0,2021-01-28T13:36:47+00:00
340381,IT-0659,heliport,"Linosa Heliport",35.862175,12.856205,,EU,Italy,IT,Sicily,IT-82,82,"Linosa (AG)",0,,,,,,,0,2021-01-28T14:54:37+00:00
340369,IT-0647,heliport,"Lipari City Hospital Helipad",38.462267,14.953542,,EU,Italy,IT,Sicily,IT-82,82,"Lipari (ME)",0,,,,,,,0,2021-01-28T14:33:18+00:00
319484,IT-0294,closed,"Aviosuperficie di Lonato",45.394566,10.566931,,EU,Italy,IT,Lombardy,IT-25,25,"Lonato (BS)",0,,,,http://www.eroma-fly.it/,,"Eroma, BSLON",0,2021-03-06T05:09:49+00:00
340349,IT-0628,closed,"Lucera Airfield",41.497978,15.419444,,EU,Italy,IT,Apulia,IT-75,75,"Lucera (FG)",0,,,,,https://en.wikipedia.org/wiki/Foggia_Airfield_Complex#Lucera_Airfield,,0,2021-01-28T13:44:44+00:00
340353,IT-0632,closed,"Salsola Airfield",41.548333,15.4575,,EU,Italy,IT,Apulia,IT-75,75,"Lucera (FG)",0,,,,,https://en.wikipedia.org/wiki/Foggia_Airfield_Complex#Salsola_Airfield_(Foggia_Satellite_#3),,0,2021-01-28T13:48:21+00:00
340364,IT-0643,closed,"Vincenzo Airfield",41.411111,15.424444,,EU,Italy,IT,Apulia,IT-75,75,"Lucera (FG)",0,,,,,https://en.wikipedia.org/wiki/Foggia_Airfield_Complex#Vincenzo_Airfield,,0,2021-01-28T13:58:38+00:00
340368,IT-0646,heliport,"Malfa Heliport",38.579772,14.827852,,EU,Italy,IT,Sicily,IT-82,82,"Malfa (ME)",0,,,,,,,0,2021-01-28T14:37:22+00:00
337199,IT-0605,heliport,"Eliporto aereotre",40.448041,17.622639,,EU,Italy,IT,Apulia,IT-75,75,Manduria,0,,,,,,,0,2020-11-11T13:16:23+00:00
337024,IT-0570,closed,"Mil Airport Orta Nova Borgo Mezzanone",41.40601,15.728517,124,EU,Italy,IT,Apulia,IT-75,75,Manfredonia,0,,,,,https://it.wikipedia.org/wiki/Aeroporto_di_Borgo_Mezzanone,"LIBO, LIBO",0,2020-10-29T05:15:45+00:00
340351,IT-0630,closed,"Pantanella Airfield",41.495833,15.791667,,EU,Italy,IT,Apulia,IT-75,75,"Manfredonia (FG)",0,,,,,https://en.wikipedia.org/wiki/Foggia_Airfield_Complex#Pantanella_Airfield,,0,2021-01-28T13:46:26+00:00
44004,LIDM,closed,"Mantova Airport",45.135834,10.794444,57,EU,Italy,IT,Lombardy,IT-25,25,Mantova,0,,,,,,"LIDM, LIDM",0,2016-11-19T04:31:41+00:00
340395,IT-0671,heliport,"Monte Capanne Heliport",42.77163,10.168296,,EU,Italy,IT,Tuscany,IT-52,52,"Marciana (LI)",0,,,,,,,0,2021-01-28T15:36:44+00:00
317011,LIBH,heliport,"Marina di Ginosa Heliport",40.424107,16.887501,26,EU,Italy,IT,Apulia,IT-75,75,"Marina di Ginosa",0,LIBH,,,,,,0,2016-02-14T17:53:51+00:00
320187,IT-0418,heliport,"Marradi Fire Brigade Helipad",44.089273,11.634656,,EU,Italy,IT,Tuscany,IT-52,52,"Marradi (FI)",0,,,,,,,0,2016-09-10T06:18:09+00:00
337271,IT-0617,heliport,"Helipad military",40.643136,17.206854,,EU,Italy,IT,Apulia,IT-75,75,"Martina Franca",0,,,,,,,0,2020-11-13T16:01:38+00:00
336961,IT-0557,closed,"Aviosuperficie Torre S.Emiliano",40.110195,18.49072,,EU,Italy,IT,Apulia,IT-75,75,"Masseria autigne Otranto",0,,,,https://fr.reserving.com/hotels/europe/italie/pouilles/lecce/otranto/masseria-autigne,,,0,2020-10-24T06:57:36+00:00
319801,IT-0361,closed,"Aviosuperficie Villa Fontana",44.51585,11.59218,56,EU,Italy,IT,Emilia-Romagna,IT-45,45,Medicina,0,,,,,,"BOMED, BOMED",0,2019-01-25T11:01:24+00:00
337220,IT-0610,heliport,"Melendugno Heliport",40.246606,18.436303,,EU,Italy,IT,Apulia,IT-75,75,"Melendugno (LE)",0,,,,,,,0,2021-01-28T14:12:52+00:00
333557,IT-0547,heliport,"Elipadana Heliport",45.488697,9.196184,,EU,Italy,IT,Lombardy,IT-25,25,Milan,0,,,,,,,0,2020-03-08T18:43:50+00:00
337926,IT-0619,heliport,"San Raffaele Hospital Heliport",45.504324,9.260273,,EU,Italy,IT,Lombardy,IT-25,25,Milano,0,,,,,,,0,2020-12-18T04:42:38+00:00
337174,IT-0599,heliport,"Eliporto il Melograno",40.922345,17.276983,,EU,Italy,IT,Apulia,IT-75,75,Monopoli,0,,,,https://www.melograno.com/en/,,,0,2020-11-11T02:50:29+00:00
337269,IT-0615,heliport,"Helipad Paretano",40.822761,17.283141,,EU,Italy,IT,Apulia,IT-75,75,Monopoli,0,,,,http://www.agriturismoparetano.it/eng/services.html,,,0,2020-11-13T15:05:20+00:00
320592,IT-0465,closed,"Campo di Volo Albatros",43.754752,12.954763,164,EU,Italy,IT,Marche,IT-57,57,"Montemaggiore (PS)",0,,,,,,"PS01, PS01",0,2017-06-18T02:43:25+00:00
316963,IT-0164,closed,"AIRBAS Airfield",40.565556,16.5925,213,EU,Italy,IT,Basilicata,IT-77,77,Montescaglioso,0,,,,,,"Airbas, Aviosuperficie AIRBAS",0,2021-01-28T14:20:11+00:00
319627,IT-0326,closed,"Campo di Volo Zagavia",45.360102,10.657102,,EU,Italy,IT,Lombardy,IT-25,25,"Monzambano (MN)",0,,,,,,"Zagavia, MNMON",0,2017-07-23T05:00:12+00:00
316157,IT-0139,closed,"Aviosuperficie Airone",45.588056,9.003751,,EU,Italy,IT,Lombardy,IT-25,25,"Origgio (VA)",0,,,,,,"VAORI, VAORI",0,2020-11-04T04:32:56+00:00
346365,IT-0684,heliport,"Ortona Heliport",42.327173,14.37252,,EU,Italy,IT,Abruzzi,IT-65,65,Ortona,0,,,,,,Micoperi,0,2021-07-10T15:57:01+00:00
337198,IT-0604,heliport,"Eliporto le dune",40.771296,17.637691,,EU,Italy,IT,Apulia,IT-75,75,Ostuni,0,,,,,,,0,2020-11-11T13:11:25+00:00
337224,IT-0614,heliport,"Otranto Helicopter Base",40.116062,18.499716,,EU,Italy,IT,Apulia,IT-75,75,Otranto,0,,,,,,,0,2020-11-13T07:41:53+00:00
340370,IT-0648,heliport,"Panarea South Heliport",38.630278,15.070763,,EU,Italy,IT,Sicily,IT-82,82,"Panarea (ME)",0,,,,,,,0,2021-01-28T14:34:55+00:00
340371,IT-0649,heliport,"Air Panarea Heliport",38.645999,15.07075,,EU,Italy,IT,Sicily,IT-82,82,"Panarea (ME)",0,,,,,,,0,2021-01-28T14:35:14+00:00
337045,IT-0574,heliport,"Eliporto Peschici",41.92814,16.012815,,EU,Italy,IT,Apulia,IT-75,75,Peschici,1,,,,https://www.peschici.com/eliporto-elisccorso-peschici/porto-eleiporto-scuole-uffici-comunali/04/,,,0,2022-11-21T18:15:19+00:00
319717,IT-0348,closed,"Aviosuperficie Cà Lunga",44.520924,8.188011,1175,EU,Italy,IT,Piedmont,IT-21,21,"Pezzolo Valle Uzzone (CN)",0,,,,,,"CNPEZ, CNPEZ",0,2016-07-30T05:30:17+00:00
319455,IT-0288,closed,"Aviosuperficie ""Il Ranch""",45.5458333,11.7619444,56,EU,Italy,IT,Veneto,IT-34,34,"Piazzola sul Brenta (PD)",0,,,,http://www.scuolavolo.it/,,"Il Ranch",0,2016-07-13T11:29:21+00:00
320165,IT-0412,closed,"Campo di Volo Condor",42.9691667,10.6197222,10,EU,Italy,IT,Tuscany,IT-52,52,Piombino,0,,,,,,"Condor, LI08",0,2016-09-09T05:03:12+00:00
320383,IT-0446,closed,"Campo di Volo Policoro",40.170967,16.6628,,EU,Italy,IT,Basilicata,IT-77,77,"Policoro (MT)",0,,,,,,MTPOL,0,2022-11-21T18:23:29+00:00
337020,IT-0567,closed,"Campo di volo Pogliano Fly",41.00888,17.177821,85,EU,Italy,IT,Apulia,IT-75,75,Polignano,0,,,,,,,0,2020-10-28T12:28:10+00:00
356364,IT-0706,heliport,"Elimast Temù Heliport",46.251233,10.488178,,EU,Italy,IT,Lombardy,IT-25,25,Pontagna,0,,,,,,,0,2022-08-28T05:03:03+00:00
340390,IT-0666,heliport,"Ponza Heliport",40.899427,12.948195,,EU,Italy,IT,Lazio,IT-62,62,"Ponza (LT)",0,,,,,,,0,2021-01-28T15:24:41+00:00
340391,IT-0667,heliport,"Palmarola Helipad",40.939667,12.855194,,EU,Italy,IT,Lazio,IT-62,62,"Ponza (LT)",0,,,,,,,0,2021-01-28T15:25:35+00:00
336982,IT-0562,closed,"Porto Cesareo",40.292833,17.834566,,EU,Italy,IT,Apulia,IT-75,75,"Porto Cesareo",0,,,,,,,0,2020-10-25T07:13:50+00:00
340393,IT-0669,heliport,"Portoferraio Hospital Heliport",42.815918,10.319657,,EU,Italy,IT,Tuscany,IT-52,52,"Portoferraio (LI)",0,,,,,,,0,2021-01-28T15:33:54+00:00
331764,IT-0545,heliport,"Eliporto Giorgio La Pira",36.718499,14.826982,,EU,Italy,IT,Sicily,IT-82,82,Pozzallo,0,,,,,,,0,2019-07-27T16:18:41+00:00
317916,IT-0227,closed,"Campo di Volo Pozzilli",41.50223,14.08533,,EU,Italy,IT,Molise,IT-67,67,Pozzilli,0,,,,,,"Le Aquile",0,2017-08-11T09:54:46+00:00
340385,IT-0662,heliport,"Procida Heliport",40.750172,14.013681,,EU,Italy,IT,Campania,IT-72,72,"Procida (NA)",0,,,,,,,0,2021-01-28T15:08:44+00:00
344638,IT-0678,heliport,ENI,44.47541,12.27168,,EU,Italy,IT,Emilia-Romagna,IT-45,45,Ravenna,0,,,,,,,0,2021-05-15T08:23:59+00:00
354249,IT-0692,heliport,"Ospedale ""Infermi"" di Rimini Heliport",44.045728,12.58962,,EU,Italy,IT,Emilia-Romagna,IT-45,45,Rimini,0,,,,,,,0,2022-05-03T08:15:10+00:00
354250,IT-0693,heliport,"Fiera di Rimini Heliport",44.072447,12.519082,,EU,Italy,IT,Emilia-Romagna,IT-45,45,Rimini,0,,,,,,,0,2022-05-03T08:17:42+00:00
340394,IT-0670,heliport,"Palmaiola Heliport",42.865709,10.473906,,EU,Italy,IT,Tuscany,IT-52,52,"Rio (LI)",0,,,,,,,0,2021-01-28T15:35:04+00:00
319632,IT-0329,closed,"Aviosuperficie Settefrati",45.201775,10.662813,,EU,Italy,IT,Lombardy,IT-25,25,"Rivalta sul Mincio (MN)",0,,,,http://www.cortesettefrati.it,,"MN21, MN21",0,2016-07-25T02:09:45+00:00
314853,IT-0061,heliport,"Capitalia Heliport",41.824691,12.381729,116,EU,Italy,IT,Lazio,IT-62,62,Rome,0,LIAD,,,,,,0,2018-08-11T13:51:28+00:00
319749,LIRC,heliport,"Centocelle Heliport",41.8729,12.5637,158,EU,Italy,IT,Lazio,IT-62,62,Rome,0,LIRC,,,,https://en.wikipedia.org/wiki/Centocelle_Airport,,0,2016-07-31T23:01:40+00:00
333606,IT-0548,heliport,"Fonte di Papa Heliport",42.047787,12.568338,,EU,Italy,IT,Lazio,IT-62,62,Rome,0,,,,http://www.elitaliana.eu/le-basi/fonte-di-papa.php,,Elitaliana,0,2021-10-14T00:01:58+00:00
319716,IT-0347,closed,"Campo di Volo Rovellasca",45.675833,9.064444,,EU,Italy,IT,Lombardy,IT-25,25,"Rovellasca (MB)",0,,,,http://alroccolo.it/servizi/,,"Al Roccolo,Piolanti, Fattoria Piolanti",0,2020-04-13T05:21:30+00:00
337021,IT-0568,closed,"Campo di volo Masseria Modesti",40.988856,16.407877,1575,EU,Italy,IT,Apulia,IT-75,75,"Ruvo di puglia",0,,,,,,,0,2020-10-28T12:46:58+00:00
337084,IT-0578,heliport,"Elifly International",45.906061,10.22406,,EU,Italy,IT,Lombardy,IT-25,25,"Sacca (Brescia)",0,,,,,,,0,2020-11-04T04:28:36+00:00
351163,IT-0688,heliport,"San Benedetto del Tronto Heliport",42.923231,13.889487,,EU,Italy,IT,Marche,IT-57,57,"San Benedetto del Tronto (Ascoli piceno) AP",0,,,,,,,0,2022-01-02T14:22:20+00:00
337041,IT-0573,heliport,"Eliporto S.G.Rotondo",41.693749,15.710771,1801,EU,Italy,IT,Apulia,IT-75,75,"San Giovanni Rotondo",0,,,,https://alidaunia.it/helipad-posts/san-giovanni-rotondo,"https://www.google.it/maps/place/Elisuperficie+Alidaunia/@41.6937147,15.7107778,15z/data=!4m5!3m4!1s0x0:0x1eb4e345f78bde22!8m2!3",,0,2020-10-30T10:52:59+00:00
336454,IT-0553,closed,"San Leo Heliport",43.896713,12.350816,,EU,Italy,IT,Emilia-Romagna,IT-45,45,"San Leo",0,,,,,,,0,2020-10-06T14:49:34+00:00
321758,IT-0523,closed,"San Pancrazio Air Base",40.437947,17.857062,,EU,Italy,IT,Apulia,IT-75,75,"San Pancrazio Salentino (BR)",0,,,,,https://en.wikipedia.org/wiki/San_Pancrazio_Airfield,,0,2021-01-28T14:16:19+00:00
336996,IT-0564,closed,"Campo di volo Area 51 2",40.5306,18.053026,,EU,Italy,IT,Apulia,IT-75,75,"San Pietro Vernotico (Campo di Mare)",0,,,,,,,0,2020-10-26T05:00:59+00:00
320268,IT-0433,closed,"Aviosuperficie Deltaland",44.8714,10.9807,46,EU,Italy,IT,Emilia-Romagna,IT-45,45,"San Possidonia (MO)",0,,,,,,"MOSPS, MOSPS",0,2016-09-13T10:57:47+00:00
337131,IT-0581,heliport,Eliporto,41.632838,15.389813,,EU,Italy,IT,Apulia,IT-75,75,"San Severo",0,,,,,,,0,2020-11-09T03:55:46+00:00
340355,IT-0634,closed,"San Severo Airfield",41.7125,15.43,,EU,Italy,IT,Apulia,IT-75,75,"San Severo (FG)",0,,,,,https://en.wikipedia.org/wiki/Foggia_Airfield_Complex#San_Severo_Airfield,,0,2021-01-28T13:50:22+00:00
340362,IT-0641,closed,"Triolo Airfield",41.625,15.458333,,EU,Italy,IT,Apulia,IT-75,75,"San Severo (FG)",0,,,,,https://en.wikipedia.org/wiki/Foggia_Airfield_Complex#Triolo_Airfield,,0,2021-01-28T13:56:47+00:00
320107,IT-0404,closed,"I Grifoni Flying Field",45.91347,13.371861,95,EU,Italy,IT,"Friuli-Venezia Giulia",IT-36,36,"San Vito al Torre (UD)",0,,,,,,"Campo di Volo I Grifoni, UDSVT",0,2021-05-05T05:18:40+00:00
354934,IT-0696,heliport,"Heliport la Sunrisa",40.714484,14.526114,,EU,Italy,IT,Campania,IT-72,72,"San''t Antonio Abate",0,,,,,,,0,2022-06-13T07:49:18+00:00
320254,IT-0432,closed,"Aviosuperficie ""Val Vibrata 2""",42.80427,13.794678,433,EU,Italy,IT,Abruzzi,IT-65,65,"Sant'Omero (TE)",0,,,,,,"Val Vibrata, TE03",0,2017-07-02T12:27:28+00:00
337206,IT-0608,heliport,"Eliporto Sant'anna",40.322937,17.824878,,EU,Italy,IT,Apulia,IT-75,75,"Santa Chiara",0,,,,,,,0,2020-11-11T14:29:17+00:00
298735,IT-0023,closed,"Campo di Volo ""Il Cherubino""",37.59441,14.880252,720,EU,Italy,IT,Sicily,IT-82,82,"Santa Maria di Licodia",0,,,,,,"CTLIC, CTLIC",0,2020-04-19T07:14:25+00:00
320068,IT-0396,closed,"Campo di Volo Dedalo",42.92801,10.840792,,EU,Italy,IT,Tuscany,IT-52,52,"Scarlino (GR)",0,,,,,,"Dedalo, GRSCR",0,2017-02-09T02:39:09+00:00
320205,IT-0422,closed,"Campo di Volo ""Pajaro Loco""",45.867979,12.792206,197,EU,Italy,IT,"Friuli-Venezia Giulia",IT-36,36,"Sesto al Reghena (PN)",0,,,,,,"Pajaro Loco",0,2021-05-05T05:42:57+00:00
331763,IT-0544,heliport,"Eliporto di Siracusa Pantanelli",37.061536,15.267566,,EU,Italy,IT,Sicily,IT-82,82,Siracusa,0,,,,,,,0,2019-07-27T15:01:06+00:00
340384,IT-0661,heliport,"HeliSorrento Heliport",40.614109,14.362,,EU,Italy,IT,Campania,IT-72,72,"Sorrento (NA)",0,,,,,,,0,2021-01-28T15:04:30+00:00
340357,IT-0636,closed,"Spinazzola Airfield",40.949167,16.229444,,EU,Italy,IT,Apulia,IT-75,75,"Spinazzola (BT)",0,,,,,https://en.wikipedia.org/wiki/Foggia_Airfield_Complex#Spinazzola_Airfield,,0,2021-01-28T13:52:33+00:00
340359,IT-0638,closed,"Stornara Airfield",41.290108,15.740617,,EU,Italy,IT,Apulia,IT-75,75,"Stornara (FG)",0,,,,,https://en.wikipedia.org/wiki/Foggia_Airfield_Complex#Stornara_Airfield,,0,2021-01-28T13:54:11+00:00
340372,IT-0650,heliport,"Stromboli Heliport",38.799552,15.240425,,EU,Italy,IT,Sicily,IT-82,82,"Stromboli (ME)",0,,,,,,,0,2021-01-28T14:36:08+00:00
324597,IT-0036,closed,"Cassibile Airfield",36.981791,15.239755,58,EU,Italy,IT,Sicily,IT-82,82,Syracuse,0,,,,,https://en.wikipedia.org/wiki/Cassibile_Airfield,,0,2017-07-30T10:23:56+00:00
337184,IT-0600,heliport,"Eliporto militare",40.447845,17.252242,,EU,Italy,IT,Apulia,IT-75,75,Taranto,0,,,,,,,0,2020-11-11T02:56:33+00:00
337185,IT-0601,heliport,"Eliporto militare",40.469739,17.27628,,EU,Italy,IT,Apulia,IT-75,75,Taranto,0,,,,,,,0,2020-11-11T03:03:30+00:00
318225,IT-0237,closed,"Aviosuperficie Privata Teggiano",40.415529,15.53648,,EU,Italy,IT,Campania,IT-72,72,"Teggiano (SA)",0,,,,,,"SA03, SA03",0,2016-10-01T00:20:51+00:00
317371,IT-0183,closed,"Molise Ultravolo Airfield",41.97547,15.02005,3,EU,Italy,IT,Molise,IT-67,67,"Termoli (CB)",0,,,,,,"Aviosuperficie Molise Ultravolo, CBTMO",0,2021-01-28T13:16:38+00:00
337140,IT-0587,heliport,"Elisuperficie la Quercia",40.963263,16.632791,,EU,Italy,IT,Apulia,IT-75,75,Toritto,0,,,,,,,0,2020-11-09T12:05:11+00:00
336983,IT-0563,closed,"Campo di volo Area 51 Torre Santa Susanna",40.503056,17.7625,,EU,Italy,IT,Apulia,IT-75,75,"Torre Santa Susanna",0,,,,,,,0,2020-10-26T04:53:44+00:00
340358,IT-0637,closed,"Sterparone Airfield",41.601744,15.306667,,EU,Italy,IT,Apulia,IT-75,75,"Torremaggiore (FG)",0,,,,,https://en.wikipedia.org/wiki/Sterparone_Airfield,,0,2021-01-28T13:53:17+00:00
337137,IT-0585,heliport,"Eliporto Militare",41.253178,16.413456,,EU,Italy,IT,Apulia,IT-75,75,Trani,0,,,,,,,0,2020-11-09T11:43:12+00:00
340380,IT-0658,closed,"Trapani–Chinisia Airport / Borizzo Airfield",37.896458,12.53907,,EU,Italy,IT,Sicily,IT-82,82,"Trapani (TP)",0,,,,,https://en.wikipedia.org/wiki/Borizzo_Airfield,,0,2021-01-28T14:52:53+00:00
342938,IT-0676,heliport,"SUEM Heliport Treviso",45.655313,12.263585,,EU,Italy,IT,Veneto,IT-34,34,Treviso,0,,,,,,,0,2021-04-14T12:27:06+00:00
322460,IT-0525,heliport,"Lingotto Heliport",45.030898,7.664602,,EU,Italy,IT,Piedmont,IT-21,21,Turin,0,,,,,,,0,2017-03-21T17:06:09+00:00
340375,IT-0653,heliport,"Ustica Heliport",38.707215,13.177478,,EU,Italy,IT,Sicily,IT-82,82,"Ustica (PA)",0,,,,,,,0,2021-01-28T14:40:58+00:00
340356,IT-0635,closed,"Sinello Airfield",42.173611,14.6625,,EU,Italy,IT,Abruzzi,IT-65,65,"Vasto (CH)",0,,,,,https://en.wikipedia.org/wiki/Foggia_Airfield_Complex#Sinello_Airfield,,0,2021-01-28T13:51:35+00:00
317639,IT-0202,heliport,"Venaria Reale / 34º Gruppo Squadroni AVES ""Toro""  [MIL]",45.133421,7.608827,,EU,Italy,IT,(unassigned),IT-U-A,U-A,"Venaria Reale",0,LILW,,,,https://it.wikipedia.org/wiki/Aeroporto_di_Venaria_Reale,,0,2022-02-18T01:55:27+00:00
340363,IT-0642,closed,"Venosa Airfield",40.997028,15.873611,,EU,Italy,IT,Basilicata,IT-77,77,"Venosa (PZ)",0,,,,,https://en.wikipedia.org/wiki/Foggia_Airfield_Complex#Venosa_Airfield,,0,2021-01-28T13:57:49+00:00
340388,IT-0664,heliport,"Santo Stefano Heliport",40.789318,13.453112,,EU,Italy,IT,Lazio,IT-62,62,"Ventotene (LT)",0,,,,,,,0,2021-01-28T15:22:03+00:00
340389,IT-0665,heliport,"Ventotene Heliport",40.800864,13.430235,,EU,Italy,IT,Lazio,IT-62,62,"Ventotene (LT)",0,,,,,,,0,2021-01-28T15:22:47+00:00
320504,IT-0458,closed,"Aviosuperficie Naviglio Grande",45.397222,8.97,370,EU,Italy,IT,Lombardy,IT-25,25,"Vermezzo (MI)",0,,,,,,"MIVER, MIVER",0,2018-06-18T11:11:36+00:00
